"name","date","snowfall-inch"
"Schattwald - Z├╢blen","2016-1-13","4"
"Schattwald - Z├╢blen","2016-1-16","8"
"Schattwald - Z├╢blen","2016-1-20","4"
"Schattwald - Z├╢blen","2016-2-4","4"
"Schattwald - Z├╢blen","2016-2-5","4"
"Schattwald - Z├╢blen","2016-2-10","4"
"Schattwald - Z├╢blen","2016-2-24","4"
"Schattwald - Z├╢blen","2016-3-7","2"
"Schattwald - Z├╢blen","2016-3-16","2"
"Schattwald - Z├╢blen","2016-3-24","1"
"Schattwald - Z├╢blen","2016-12-19","6"
"Schattwald - Z├╢blen","2015-1-27","10"
"Schattwald - Z├╢blen","2015-2-2","8"
"Schattwald - Z├╢blen","2015-2-3","8"
"Schattwald - Z├╢blen","2015-2-24","1"
"Unterberg - Pernitz","2017-1-8","8"
"Unterberg - Pernitz","2017-1-15","6"
"Unterberg - Pernitz","2016-2-10","2"
"Unterberg - Pernitz","2015-2-2","4"
"Unterberg - Pernitz","2015-3-6","2"
"Aichelberglifte Karlstift","2017-1-5","8"
"Aichelberglifte Karlstift","2017-1-7","2"
"Aichelberglifte Karlstift","2017-1-8","4"
"Aichelberglifte Karlstift","2016-12-17","2"
"Aichelberglifte Karlstift","2016-12-28","4"
"Aichelberglifte Karlstift","2015-2-10","4"
"Diedamskopf","2017-1-3","6"
"Diedamskopf","2017-1-4","2"
"Diedamskopf","2017-1-5","20"
"Diedamskopf","2017-1-6","4"
"Diedamskopf","2017-1-8","4"
"Diedamskopf","2017-1-11","4"
"Diedamskopf","2017-1-12","12"
"Diedamskopf","2017-1-14","20"
"Diedamskopf","2017-1-15","12"
"Diedamskopf","2017-1-16","2"
"Diedamskopf","2017-2-4","2"
"Diedamskopf","2017-2-6","4"
"Diedamskopf","2017-2-17","12"
"Diedamskopf","2017-2-24","2"
"Diedamskopf","2017-2-28","12"
"Diedamskopf","2017-3-5","4"
"Diedamskopf","2017-3-6","8"
"Diedamskopf","2017-3-7","12"
"Diedamskopf","2017-3-9","4"
"Diedamskopf","2017-3-18","6"
"Diedamskopf","2017-3-22","2"
"Diedamskopf","2017-4-4","2"
"Diedamskopf","2017-4-6","4"
"Diedamskopf","2017-4-16","2"
"Diedamskopf","2017-4-17","12"
"Diedamskopf","2016-1-3","12"
"Diedamskopf","2016-1-4","2"
"Diedamskopf","2016-1-5","8"
"Diedamskopf","2016-1-6","2"
"Diedamskopf","2016-1-7","4"
"Diedamskopf","2016-1-8","2"
"Diedamskopf","2016-1-9","8"
"Diedamskopf","2016-1-10","2"
"Diedamskopf","2016-1-11","4"
"Diedamskopf","2016-1-12","4"
"Diedamskopf","2016-1-13","4"
"Diedamskopf","2016-1-14","12"
"Diedamskopf","2016-1-16","16"
"Diedamskopf","2016-1-17","12"
"Diedamskopf","2016-1-23","2"
"Diedamskopf","2016-1-24","2"
"Diedamskopf","2016-1-31","8"
"Diedamskopf","2016-2-4","12"
"Diedamskopf","2016-2-5","16"
"Diedamskopf","2016-2-7","4"
"Diedamskopf","2016-2-9","8"
"Diedamskopf","2016-2-10","2"
"Diedamskopf","2016-2-12","2"
"Diedamskopf","2016-2-13","4"
"Diedamskopf","2016-2-14","4"
"Diedamskopf","2016-2-24","4"
"Diedamskopf","2016-2-25","2"
"Diedamskopf","2016-2-26","8"
"Diedamskopf","2016-3-1","8"
"Diedamskopf","2016-3-2","4"
"Diedamskopf","2016-3-3","4"
"Diedamskopf","2016-3-6","8"
"Diedamskopf","2016-3-7","4"
"Diedamskopf","2016-3-8","2"
"Diedamskopf","2016-3-16","4"
"Diedamskopf","2016-3-26","8"
"Diedamskopf","2016-3-28","2"
"Diedamskopf","2016-12-24","2"
"Diedamskopf","2016-12-26","2"
"Diedamskopf","2015-1-11","12"
"Diedamskopf","2015-1-14","6"
"Diedamskopf","2015-1-17","8"
"Diedamskopf","2015-1-25","6"
"Diedamskopf","2015-1-27","12"
"Diedamskopf","2015-1-28","12"
"Diedamskopf","2015-1-29","6"
"Diedamskopf","2015-1-30","6"
"Diedamskopf","2015-1-31","6"
"Diedamskopf","2015-2-2","8"
"Diedamskopf","2015-2-8","8"
"Diedamskopf","2015-2-22","2"
"Diedamskopf","2015-2-24","6"
"Diedamskopf","2015-2-25","2"
"Diedamskopf","2015-2-28","12"
"Diedamskopf","2015-3-2","4"
"Diedamskopf","2015-3-3","12"
"Diedamskopf","2015-3-4","8"
"Diedamskopf","2015-3-27","2"
"Diedamskopf","2015-3-28","2"
"Diedamskopf","2015-3-30","4"
"Diedamskopf","2015-3-31","8"
"Diedamskopf","2015-4-1","8"
"Diedamskopf","2015-4-2","8"
"Diedamskopf","2015-4-4","8"
"Diedamskopf","2015-12-31","4"
"Rangger K├╢pfl","2017-1-8","6"
"Rangger K├╢pfl","2017-1-17","6"
"Rangger K├╢pfl","2015-1-2","2"
"Rangger K├╢pfl","2015-1-4","4"
"Rangger K├╢pfl","2015-1-15","2"
"Rangger K├╢pfl","2015-1-16","2"
"Rangger K├╢pfl","2015-2-24","4"
"Rangger K├╢pfl","2015-2-28","2"
"Rangger K├╢pfl","2015-3-4","4"
"Skiarena Lammeralm","2016-1-21","2"
"Skiarena Lammeralm","2016-1-23","4"
"Skiarena Lammeralm","2016-2-21","4"
"Skiarena Lammeralm","2016-3-5","2"
"Hochoetz","2017-1-7","2"
"Hochoetz","2017-1-8","8"
"Hochoetz","2017-1-13","4"
"Hochoetz","2017-1-14","4"
"Hochoetz","2017-2-1","2"
"Hochoetz","2017-2-6","2"
"Hochoetz","2017-2-7","4"
"Hochoetz","2017-2-8","2"
"Hochoetz","2017-2-17","4"
"Hochoetz","2017-2-23","2"
"Hochoetz","2017-2-24","2"
"Hochoetz","2017-3-1","6"
"Hochoetz","2017-3-5","4"
"Hochoetz","2017-3-6","10"
"Hochoetz","2017-3-7","10"
"Hochoetz","2017-3-8","8"
"Hochoetz","2017-3-9","8"
"Hochoetz","2017-3-10","14"
"Hochoetz","2017-3-22","2"
"Hochoetz","2017-4-4","2"
"Hochoetz","2017-4-5","1"
"Hochoetz","2017-4-6","1"
"Hochoetz","2017-4-17","2"
"Hochoetz","2017-4-18","6"
"Hochoetz","2016-1-1","1"
"Hochoetz","2016-1-3","4"
"Hochoetz","2016-1-4","1"
"Hochoetz","2016-1-7","2"
"Hochoetz","2016-1-10","2"
"Hochoetz","2016-1-11","6"
"Hochoetz","2016-1-12","2"
"Hochoetz","2016-1-14","2"
"Hochoetz","2016-1-16","2"
"Hochoetz","2016-1-17","2"
"Hochoetz","2016-1-31","6"
"Hochoetz","2016-2-1","4"
"Hochoetz","2016-2-4","6"
"Hochoetz","2016-2-5","8"
"Hochoetz","2016-2-7","2"
"Hochoetz","2016-2-10","10"
"Hochoetz","2016-2-15","4"
"Hochoetz","2016-2-16","2"
"Hochoetz","2016-2-22","1"
"Hochoetz","2016-2-23","1"
"Hochoetz","2016-2-25","1"
"Hochoetz","2016-3-1","8"
"Hochoetz","2016-3-2","1"
"Hochoetz","2016-3-3","4"
"Hochoetz","2016-3-4","1"
"Hochoetz","2016-3-5","4"
"Hochoetz","2016-3-8","1"
"Hochoetz","2016-3-16","1"
"Hochoetz","2016-3-23","1"
"Hochoetz","2016-3-27","1"
"Hochoetz","2016-4-9","1"
"Hochoetz","2015-1-2","1"
"Hochoetz","2015-1-17","8"
"Hochoetz","2015-1-23","1"
"Hochoetz","2015-1-27","4"
"Hochoetz","2015-1-28","4"
"Hochoetz","2015-1-29","2"
"Hochoetz","2015-1-30","2"
"Hochoetz","2015-2-2","1"
"Hochoetz","2015-2-6","1"
"Hochoetz","2015-2-9","6"
"Hochoetz","2015-2-24","4"
"Hochoetz","2015-3-2","4"
"Hochoetz","2015-3-3","14"
"Hochoetz","2015-3-4","4"
"Hochoetz","2015-3-5","6"
"Hochoetz","2015-3-6","4"
"Hochoetz","2015-3-21","6"
"Hochoetz","2015-3-30","4"
"Hochoetz","2015-3-31","6"
"Hochoetz","2015-4-1","4"
"Hochoetz","2015-4-2","6"
"Hochoetz","2015-4-3","8"
"Hochoetz","2015-4-5","2"
"Hochoetz","2015-4-7","8"
"Innerkrems","2017-1-5","6"
"Innerkrems","2017-1-12","4"
"Innerkrems","2017-1-14","6"
"Innerkrems","2017-1-17","2"
"Innerkrems","2017-2-5","2"
"Innerkrems","2017-2-6","4"
"Innerkrems","2017-2-24","2"
"Innerkrems","2017-2-25","2"
"Innerkrems","2017-3-1","10"
"Innerkrems","2017-3-9","4"
"Innerkrems","2017-3-10","20"
"Innerkrems","2016-2-5","8"
"Innerkrems","2016-3-1","2"
"Innerkrems","2015-1-12","16"
"Innerkrems","2015-2-2","8"
"Innerkrems","2015-2-3","8"
"Innerkrems","2015-2-22","4"
"Innerkrems","2015-2-24","8"
"Innerkrems","2015-3-3","4"
"Innerkrems","2015-3-26","4"
"Innerkrems","2015-3-31","4"
"Salzstiegl","2017-1-5","2"
"Salzstiegl","2017-1-10","4"
"Salzstiegl","2017-1-14","10"
"Salzstiegl","2017-2-5","2"
"Salzstiegl","2017-2-18","2"
"Salzstiegl","2017-3-1","6"
"Salzstiegl","2016-1-12","8"
"Salzstiegl","2016-1-16","2"
"Salzstiegl","2016-2-16","4"
"Salzstiegl","2015-1-15","3"
"Salzstiegl","2015-1-25","4"
"Salzstiegl","2015-2-6","8"
"Salzstiegl","2015-2-24","8"
"Buchensteinwand","2017-1-7","12"
"Buchensteinwand","2017-1-11","1"
"Buchensteinwand","2017-1-12","12"
"Buchensteinwand","2017-1-16","2"
"Buchensteinwand","2016-1-12","6"
"Buchensteinwand","2016-2-5","10"
"Buchensteinwand","2016-2-16","2"
"Buchensteinwand","2016-3-1","6"
"Buchensteinwand","2016-3-8","4"
"Buchensteinwand","2016-12-18","4"
"Buchensteinwand","2015-1-5","12"
"Buchensteinwand","2015-1-17","8"
"Buchensteinwand","2015-1-28","8"
"Buchensteinwand","2015-2-3","6"
"Buchensteinwand","2015-2-9","8"
"Buchensteinwand","2015-3-3","4"
"Flattnitz","2017-1-5","4"
"Flattnitz","2017-1-14","4"
"Flattnitz","2017-2-28","8"
"Flattnitz","2017-3-1","8"
"Flattnitz","2017-3-5","6"
"Flattnitz","2016-1-12","16"
"Flattnitz","2016-2-5","4"
"Flattnitz","2016-2-29","12"
"Flattnitz","2016-3-3","4"
"Flattnitz","2015-1-2","4"
"Flattnitz","2015-1-8","4"
"Flattnitz","2015-1-18","8"
"Flattnitz","2015-1-31","4"
"Flattnitz","2015-2-6","4"
"Flattnitz","2015-2-24","2"
"Kristberg Silbertal","2017-1-3","2"
"Kristberg Silbertal","2017-1-4","2"
"Kristberg Silbertal","2017-1-5","2"
"Kristberg Silbertal","2017-1-8","6"
"Kristberg Silbertal","2017-1-9","2"
"Kristberg Silbertal","2017-1-13","1"
"Kristberg Silbertal","2017-1-14","14"
"Kristberg Silbertal","2017-1-15","1"
"Kristberg Silbertal","2017-2-6","6"
"Kristberg Silbertal","2017-2-8","1"
"Kristberg Silbertal","2017-2-17","10"
"Kristberg Silbertal","2017-2-24","2"
"Kristberg Silbertal","2017-2-25","2"
"Kristberg Silbertal","2017-2-28","4"
"Kristberg Silbertal","2017-3-5","2"
"Kristberg Silbertal","2017-3-6","4"
"Kristberg Silbertal","2017-3-7","8"
"Kristberg Silbertal","2017-4-16","10"
"Kristberg Silbertal","2016-1-15","8"
"Kristberg Silbertal","2016-1-31","4"
"Kristberg Silbertal","2016-2-4","2"
"Kristberg Silbertal","2016-2-5","8"
"Kristberg Silbertal","2016-2-13","4"
"Kristberg Silbertal","2016-2-16","4"
"Kristberg Silbertal","2016-3-1","8"
"Kristberg Silbertal","2016-3-3","8"
"Kristberg Silbertal","2016-3-6","4"
"Kristberg Silbertal","2016-12-19","1"
"Kristberg Silbertal","2016-12-25","1"
"Kristberg Silbertal","2015-1-12","8"
"Kristberg Silbertal","2015-1-17","2"
"Kristberg Silbertal","2015-1-27","8"
"Kristberg Silbertal","2015-1-30","2"
"Kristberg Silbertal","2015-1-31","2"
"Kristberg Silbertal","2015-2-2","8"
"Kristberg Silbertal","2015-2-8","6"
"Kristberg Silbertal","2015-2-24","4"
"Kristberg Silbertal","2015-3-5","2"
"Kristberg Silbertal","2015-3-22","1"
"Kristberg Silbertal","2015-4-2","12"
"Kristberg Silbertal","2015-4-7","8"
"Schilifte Kirchschlag","2017-1-3","2"
"Schilifte Kirchschlag","2017-1-5","12"
"Schilifte Kirchschlag","2017-1-8","4"
"Schilifte Kirchschlag","2017-1-12","4"
"Schilifte Kirchschlag","2017-1-14","2"
"Schilifte Kirchschlag","2017-1-15","4"
"Schilifte Kirchschlag","2017-1-17","2"
"Schilifte Kirchschlag","2016-1-7","2"
"Schilifte Kirchschlag","2016-1-12","1"
"Schilifte Kirchschlag","2016-1-14","4"
"Schilifte Kirchschlag","2016-1-16","4"
"Schilifte Kirchschlag","2016-1-21","2"
"Schilifte Kirchschlag","2016-1-31","2"
"Schilifte Kirchschlag","2016-2-25","2"
"Schilifte Kirchschlag","2016-3-3","1"
"Schilifte Kirchschlag","2015-1-4","4"
"Schilifte Kirchschlag","2015-1-11","4"
"Schilifte Kirchschlag","2015-1-15","4"
"Schilifte Kirchschlag","2015-1-23","1"
"Schilifte Kirchschlag","2015-1-24","2"
"Schilifte Kirchschlag","2015-1-29","4"
"Schilifte Kirchschlag","2015-2-3","2"
"Schilifte Kirchschlag","2015-2-26","2"
"Schilifte Kirchschlag","2015-2-28","2"
"K├╢tschach - Mauthen","2016-1-3","2"
"K├╢tschach - Mauthen","2016-2-5","1"
"K├╢tschach - Mauthen","2016-2-10","2"
"K├╢tschach - Mauthen","2016-2-16","2"
"K├╢tschach - Mauthen","2016-2-29","6"
"K├╢tschach - Mauthen","2016-3-3","1"
"K├╢tschach - Mauthen","2016-3-7","4"
"Mariazeller B├╝rgeralpe","2017-1-5","8"
"Mariazeller B├╝rgeralpe","2017-1-10","2"
"Mariazeller B├╝rgeralpe","2017-1-12","6"
"Mariazeller B├╝rgeralpe","2017-1-13","4"
"Mariazeller B├╝rgeralpe","2017-1-16","2"
"Mariazeller B├╝rgeralpe","2017-1-17","4"
"Mariazeller B├╝rgeralpe","2017-2-2","1"
"Mariazeller B├╝rgeralpe","2017-2-6","2"
"Mariazeller B├╝rgeralpe","2016-1-21","4"
"Mariazeller B├╝rgeralpe","2016-2-3","4"
"Mariazeller B├╝rgeralpe","2016-2-4","4"
"Mariazeller B├╝rgeralpe","2016-2-5","8"
"Mariazeller B├╝rgeralpe","2016-2-10","2"
"Mariazeller B├╝rgeralpe","2016-2-17","2"
"Mariazeller B├╝rgeralpe","2016-2-26","2"
"Mariazeller B├╝rgeralpe","2016-3-4","2"
"Mariazeller B├╝rgeralpe","2016-3-7","2"
"Mariazeller B├╝rgeralpe","2016-3-16","4"
"Mariazeller B├╝rgeralpe","2015-1-4","6"
"Mariazeller B├╝rgeralpe","2015-3-3","4"
"Gro├ƒeck - Speiereck","2017-1-5","14"
"Gro├ƒeck - Speiereck","2017-1-12","4"
"Gro├ƒeck - Speiereck","2017-3-1","8"
"Gro├ƒeck - Speiereck","2017-3-7","2"
"Gro├ƒeck - Speiereck","2017-3-9","8"
"Gro├ƒeck - Speiereck","2016-1-5","2"
"Gro├ƒeck - Speiereck","2016-1-12","8"
"Gro├ƒeck - Speiereck","2016-1-17","4"
"Gro├ƒeck - Speiereck","2016-2-9","8"
"Gro├ƒeck - Speiereck","2016-3-8","6"
"Gro├ƒeck - Speiereck","2015-1-12","8"
"Gro├ƒeck - Speiereck","2015-1-18","4"
"Gro├ƒeck - Speiereck","2015-2-8","8"
"Gro├ƒeck - Speiereck","2015-2-24","4"
"Gro├ƒeck - Speiereck","2015-3-31","4"
"Gro├ƒeck - Speiereck","2015-4-3","10"
"Imst","2017-1-5","16"
"Imst","2017-1-8","4"
"Imst","2017-1-31","1"
"Imst","2017-3-7","2"
"Imst","2016-1-3","2"
"Imst","2016-1-12","4"
"Imst","2016-1-13","6"
"Imst","2016-1-14","4"
"Imst","2016-1-15","4"
"Imst","2016-1-17","6"
"Imst","2016-1-19","4"
"Imst","2016-1-20","4"
"Imst","2016-3-6","6"
"Imst","2016-3-8","4"
"Imst","2015-1-15","2"
"Imst","2015-1-17","2"
"Imst","2015-1-18","6"
"Imst","2015-1-25","2"
"Imst","2015-1-28","8"
"Imst","2015-1-30","2"
"Imst","2015-2-24","1"
"Imst","2015-2-28","6"
"Imst","2015-3-3","8"
"Imst","2015-3-5","4"
"Petzen","2016-1-3","2"
"Petzen","2016-1-12","8"
"Petzen","2016-1-14","2"
"Petzen","2016-2-3","8"
"Petzen","2016-2-13","12"
"Petzen","2016-3-6","8"
"Petzen","2015-1-15","4"
"Petzen","2015-1-25","2"
"Petzen","2015-2-6","4"
"Petzen","2015-2-22","4"
"Petzen","2015-2-26","2"
"Pr├ñbichl","2017-1-5","8"
"Pr├ñbichl","2017-1-10","4"
"Pr├ñbichl","2017-1-12","6"
"Pr├ñbichl","2017-1-31","1"
"Pr├ñbichl","2017-2-1","1"
"Pr├ñbichl","2017-2-25","2"
"Pr├ñbichl","2017-3-11","4"
"Pr├ñbichl","2016-1-5","2"
"Pr├ñbichl","2016-1-16","4"
"Pr├ñbichl","2016-2-5","4"
"Pr├ñbichl","2016-12-12","2"
"Pr├ñbichl","2016-12-29","8"
"Pr├ñbichl","2015-1-18","4"
"Pr├ñbichl","2015-3-5","1"
"Pr├ñbichl","2015-3-12","2"
"Pr├ñbichl","2015-3-27","1"
"Pr├ñbichl","2015-3-31","2"
"Pr├ñbichl","2015-4-1","6"
"Pr├ñbichl","2015-4-2","16"
"Pr├ñbichl","2015-4-3","8"
"Pr├ñbichl","2015-11-27","2"
"Pr├ñbichl","2015-12-1","2"
"Freesports Arena Dachstein Krippenstein","2017-1-3","2"
"Freesports Arena Dachstein Krippenstein","2017-1-5","26"
"Freesports Arena Dachstein Krippenstein","2017-1-6","12"
"Freesports Arena Dachstein Krippenstein","2017-1-9","8"
"Freesports Arena Dachstein Krippenstein","2017-1-11","8"
"Freesports Arena Dachstein Krippenstein","2017-1-14","6"
"Freesports Arena Dachstein Krippenstein","2017-1-15","2"
"Freesports Arena Dachstein Krippenstein","2017-1-30","2"
"Freesports Arena Dachstein Krippenstein","2017-1-31","6"
"Freesports Arena Dachstein Krippenstein","2017-2-6","2"
"Freesports Arena Dachstein Krippenstein","2017-2-17","4"
"Freesports Arena Dachstein Krippenstein","2017-2-19","4"
"Freesports Arena Dachstein Krippenstein","2017-2-22","4"
"Freesports Arena Dachstein Krippenstein","2017-2-24","4"
"Freesports Arena Dachstein Krippenstein","2017-2-28","2"
"Freesports Arena Dachstein Krippenstein","2017-3-5","2"
"Freesports Arena Dachstein Krippenstein","2017-3-7","2"
"Freesports Arena Dachstein Krippenstein","2017-3-8","4"
"Freesports Arena Dachstein Krippenstein","2017-3-9","8"
"Freesports Arena Dachstein Krippenstein","2017-3-10","8"
"Freesports Arena Dachstein Krippenstein","2017-3-17","2"
"Freesports Arena Dachstein Krippenstein","2017-3-19","10"
"Freesports Arena Dachstein Krippenstein","2016-1-13","4"
"Freesports Arena Dachstein Krippenstein","2016-1-14","2"
"Freesports Arena Dachstein Krippenstein","2016-1-15","8"
"Freesports Arena Dachstein Krippenstein","2016-1-16","12"
"Freesports Arena Dachstein Krippenstein","2016-1-17","12"
"Freesports Arena Dachstein Krippenstein","2016-1-19","2"
"Freesports Arena Dachstein Krippenstein","2016-1-20","2"
"Freesports Arena Dachstein Krippenstein","2016-2-3","6"
"Freesports Arena Dachstein Krippenstein","2016-2-4","24"
"Freesports Arena Dachstein Krippenstein","2016-2-10","4"
"Freesports Arena Dachstein Krippenstein","2016-2-15","2"
"Freesports Arena Dachstein Krippenstein","2016-2-24","2"
"Freesports Arena Dachstein Krippenstein","2016-2-25","2"
"Freesports Arena Dachstein Krippenstein","2016-3-5","2"
"Freesports Arena Dachstein Krippenstein","2016-3-9","2"
"Freesports Arena Dachstein Krippenstein","2016-3-25","8"
"Freesports Arena Dachstein Krippenstein","2016-12-28","12"
"Freesports Arena Dachstein Krippenstein","2016-12-29","8"
"Freesports Arena Dachstein Krippenstein","2015-1-5","4"
"Freesports Arena Dachstein Krippenstein","2015-1-10","2"
"Freesports Arena Dachstein Krippenstein","2015-1-17","2"
"Freesports Arena Dachstein Krippenstein","2015-1-23","2"
"Freesports Arena Dachstein Krippenstein","2015-1-24","10"
"Freesports Arena Dachstein Krippenstein","2015-1-25","6"
"Freesports Arena Dachstein Krippenstein","2015-1-26","2"
"Freesports Arena Dachstein Krippenstein","2015-1-27","4"
"Freesports Arena Dachstein Krippenstein","2015-1-29","2"
"Freesports Arena Dachstein Krippenstein","2015-1-30","2"
"Freesports Arena Dachstein Krippenstein","2015-1-31","4"
"Freesports Arena Dachstein Krippenstein","2015-2-1","2"
"Freesports Arena Dachstein Krippenstein","2015-2-2","4"
"Freesports Arena Dachstein Krippenstein","2015-2-8","4"
"Freesports Arena Dachstein Krippenstein","2015-2-9","8"
"Freesports Arena Dachstein Krippenstein","2015-2-22","2"
"Freesports Arena Dachstein Krippenstein","2015-2-23","1"
"Freesports Arena Dachstein Krippenstein","2015-2-25","2"
"Freesports Arena Dachstein Krippenstein","2015-2-27","1"
"Freesports Arena Dachstein Krippenstein","2015-2-28","1"
"Freesports Arena Dachstein Krippenstein","2015-3-2","4"
"Freesports Arena Dachstein Krippenstein","2015-3-4","2"
"Freesports Arena Dachstein Krippenstein","2015-3-5","4"
"Freesports Arena Dachstein Krippenstein","2015-3-6","10"
"Freesports Arena Dachstein Krippenstein","2015-3-7","10"
"Freesports Arena Dachstein Krippenstein","2015-3-11","2"
"Freesports Arena Dachstein Krippenstein","2015-3-21","2"
"Freesports Arena Dachstein Krippenstein","2015-3-27","2"
"Freesports Arena Dachstein Krippenstein","2015-3-29","2"
"Freesports Arena Dachstein Krippenstein","2015-3-31","6"
"Freesports Arena Dachstein Krippenstein","2015-4-1","4"
"Freesports Arena Dachstein Krippenstein","2015-4-2","8"
"Freesports Arena Dachstein Krippenstein","2015-4-4","4"
"Freesports Arena Dachstein Krippenstein","2015-4-5","2"
"Freesports Arena Dachstein Krippenstein","2015-12-31","2"
"Kasberg - Gr├╝nau","2017-1-3","2"
"Kasberg - Gr├╝nau","2017-1-5","4"
"Kasberg - Gr├╝nau","2017-1-12","4"
"Kasberg - Gr├╝nau","2017-1-17","2"
"Kasberg - Gr├╝nau","2017-2-6","4"
"Kasberg - Gr├╝nau","2017-2-18","2"
"Kasberg - Gr├╝nau","2016-1-3","2"
"Kasberg - Gr├╝nau","2016-1-17","8"
"Kasberg - Gr├╝nau","2016-1-21","1"
"Kasberg - Gr├╝nau","2016-1-31","2"
"Kasberg - Gr├╝nau","2016-3-8","2"
"Kasberg - Gr├╝nau","2016-3-26","4"
"Kasberg - Gr├╝nau","2016-3-27","2"
"Kasberg - Gr├╝nau","2016-12-18","4"
"Kasberg - Gr├╝nau","2015-1-18","2"
"Kasberg - Gr├╝nau","2015-1-25","4"
"Kasberg - Gr├╝nau","2015-1-27","8"
"Kasberg - Gr├╝nau","2015-3-5","2"
"Kasberg - Gr├╝nau","2015-3-12","3"
"Kasberg - Gr├╝nau","2015-3-22","3"
"Kasberg - Gr├╝nau","2015-3-28","3"
"Stubaital - Schlick 2000","2017-1-5","12"
"Stubaital - Schlick 2000","2017-1-8","12"
"Stubaital - Schlick 2000","2017-1-31","2"
"Stubaital - Schlick 2000","2017-2-17","4"
"Stubaital - Schlick 2000","2017-2-28","4"
"Stubaital - Schlick 2000","2016-2-3","2"
"Stubaital - Schlick 2000","2016-2-5","8"
"Stubaital - Schlick 2000","2016-3-3","1"
"Stubaital - Schlick 2000","2016-12-12","2"
"Stubaital - Schlick 2000","2015-1-27","4"
"Stubaital - Schlick 2000","2015-12-10","2"
"Obertilliach - Golzentipp","2017-1-13","2"
"Obertilliach - Golzentipp","2017-2-6","11"
"Obertilliach - Golzentipp","2017-3-1","10"
"Obertilliach - Golzentipp","2017-3-6","1"
"Obertilliach - Golzentipp","2016-2-3","3"
"Obertilliach - Golzentipp","2016-2-17","12"
"Obertilliach - Golzentipp","2016-3-1","5"
"Obertilliach - Golzentipp","2016-3-3","10"
"Obertilliach - Golzentipp","2016-3-7","2"
"Obertilliach - Golzentipp","2016-3-9","2"
"Obertilliach - Golzentipp","2016-3-16","1"
"Obertilliach - Golzentipp","2015-1-2","6"
"Obertilliach - Golzentipp","2015-1-3","4"
"Obertilliach - Golzentipp","2015-1-8","2"
"Obertilliach - Golzentipp","2015-1-9","2"
"Obertilliach - Golzentipp","2015-1-16","1"
"Obertilliach - Golzentipp","2015-1-18","1"
"Obertilliach - Golzentipp","2015-2-7","10"
"Obertilliach - Golzentipp","2015-2-24","8"
"Obertilliach - Golzentipp","2015-2-27","2"
"Obertilliach - Golzentipp","2015-3-3","1"
"Obertilliach - Golzentipp","2015-3-17","2"
"Obertilliach - Golzentipp","2015-3-26","20"
"Ehrwalder Alm","2017-1-3","2"
"Ehrwalder Alm","2017-1-5","16"
"Ehrwalder Alm","2017-1-6","2"
"Ehrwalder Alm","2017-1-14","12"
"Ehrwalder Alm","2017-1-16","12"
"Ehrwalder Alm","2017-1-17","2"
"Ehrwalder Alm","2017-2-2","1"
"Ehrwalder Alm","2017-2-8","1"
"Ehrwalder Alm","2017-2-17","4"
"Ehrwalder Alm","2017-2-24","2"
"Ehrwalder Alm","2017-3-1","4"
"Ehrwalder Alm","2017-3-4","2"
"Ehrwalder Alm","2017-3-5","1"
"Ehrwalder Alm","2017-3-6","12"
"Ehrwalder Alm","2017-3-7","4"
"Ehrwalder Alm","2017-3-8","2"
"Ehrwalder Alm","2016-1-3","4"
"Ehrwalder Alm","2016-1-5","6"
"Ehrwalder Alm","2016-1-7","3"
"Ehrwalder Alm","2016-1-10","4"
"Ehrwalder Alm","2016-1-11","4"
"Ehrwalder Alm","2016-1-12","4"
"Ehrwalder Alm","2016-1-13","4"
"Ehrwalder Alm","2016-1-16","8"
"Ehrwalder Alm","2016-1-17","8"
"Ehrwalder Alm","2016-1-20","4"
"Ehrwalder Alm","2016-1-23","4"
"Ehrwalder Alm","2016-1-31","2"
"Ehrwalder Alm","2016-2-4","6"
"Ehrwalder Alm","2016-2-8","1"
"Ehrwalder Alm","2016-2-9","6"
"Ehrwalder Alm","2016-2-10","2"
"Ehrwalder Alm","2016-2-15","6"
"Ehrwalder Alm","2016-2-16","2"
"Ehrwalder Alm","2016-2-17","1"
