country,resort,name,year,month,date,lower,upper
Italy,Claviere,Claviere,2014,1,2014-01-01,95,135
Italy,Claviere,Claviere,2015,1,2015-01-01,42,76
Italy,Claviere,Claviere,2016,1,2016-01-01,29,40
Italy,Claviere,Claviere,2017,1,2017-01-01,50,140
Italy,Claviere,Claviere,2014,2,2014-02-01,127,156
Italy,Claviere,Claviere,2015,2,2015-02-01,115,151
Italy,Claviere,Claviere,2016,2,2016-02-01,28,45
Italy,Claviere,Claviere,2014,3,2014-03-01,111,165
Italy,Claviere,Claviere,2015,3,2015-03-01,118,163
Italy,Claviere,Claviere,2016,3,2016-03-01,66,108
Italy,Claviere,Claviere,2014,4,2014-04-01,43,84
Italy,Claviere,Claviere,2015,4,2015-04-01,28,49
Italy,Claviere,Claviere,2016,4,2016-04-01,9,20
Italy,Santa-Caterina,Santa Caterina,2013,11,2013-11-01,2,5
Italy,Santa-Caterina,Santa Caterina,2015,11,2015-11-01,0,0
Italy,Santa-Caterina,Santa Caterina,2016,11,2016-11-01,0,0
Italy,Santa-Caterina,Santa Caterina,2013,12,2013-12-01,33,90
Italy,Santa-Caterina,Santa Caterina,2014,12,2014-12-01,0,115
Italy,Santa-Caterina,Santa Caterina,2015,12,2015-12-01,6,15
Italy,Santa-Caterina,Santa Caterina,2016,12,2016-12-01,34,51
Italy,Santa-Caterina,Santa Caterina,2014,1,2014-01-01,84,175
Italy,Santa-Caterina,Santa Caterina,2015,1,2015-01-01,43,168
Italy,Santa-Caterina,Santa Caterina,2016,1,2016-01-01,16,33
Italy,Santa-Caterina,Santa Caterina,2017,1,2017-01-01,40,60
Italy,Santa-Caterina,Santa Caterina,2014,2,2014-02-01,119,200
Italy,Santa-Caterina,Santa Caterina,2015,2,2015-02-01,64,190
Italy,Santa-Caterina,Santa Caterina,2016,2,2016-02-01,43,87
Italy,Santa-Caterina,Santa Caterina,2014,3,2014-03-01,115,207
Italy,Santa-Caterina,Santa Caterina,2015,3,2015-03-01,49,152
Italy,Santa-Caterina,Santa Caterina,2016,3,2016-03-01,65,143
Italy,Santa-Caterina,Santa Caterina,2014,4,2014-04-01,63,165
Italy,Santa-Caterina,Santa Caterina,2015,4,2015-04-01,9,31
Italy,Santa-Caterina,Santa Caterina,2016,4,2016-04-01,11,29
Italy,Macugnaga,Macugnaga,2013,11,2013-11-01,0,0
Italy,Macugnaga,Macugnaga,2015,11,2015-11-01,0,0
Italy,Macugnaga,Macugnaga,2016,11,2016-11-01,0,0
Italy,Macugnaga,Macugnaga,2013,12,2013-12-01,5,13
Italy,Macugnaga,Macugnaga,2014,12,2014-12-01,10,260
Italy,Macugnaga,Macugnaga,2015,12,2015-12-01,7,21
Italy,Macugnaga,Macugnaga,2016,12,2016-12-01,20,69
Italy,Macugnaga,Macugnaga,2014,1,2014-01-01,110,227
Italy,Macugnaga,Macugnaga,2015,1,2015-01-01,33,288
Italy,Macugnaga,Macugnaga,2016,1,2016-01-01,21,56
Italy,Macugnaga,Macugnaga,2017,1,2017-01-01,35,120
Italy,Macugnaga,Macugnaga,2014,2,2014-02-01,164,362
Italy,Macugnaga,Macugnaga,2015,2,2015-02-01,90,335
Italy,Macugnaga,Macugnaga,2016,2,2016-02-01,40,132
Italy,Macugnaga,Macugnaga,2014,3,2014-03-01,170,380
Italy,Macugnaga,Macugnaga,2015,3,2015-03-01,101,315
Italy,Macugnaga,Macugnaga,2016,3,2016-03-01,68,218
Italy,Macugnaga,Macugnaga,2014,4,2014-04-01,134,311
Italy,Macugnaga,Macugnaga,2015,4,2015-04-01,35,302
Italy,Macugnaga,Macugnaga,2016,4,2016-04-01,19,210
Norway,Oppdal,Oppdal,2013,11,2013-11-01,0,0
Norway,Oppdal,Oppdal,2015,11,2015-11-01,1,2
Norway,Oppdal,Oppdal,2016,11,2016-11-01,20,20
Norway,Oppdal,Oppdal,2013,12,2013-12-01,38,66
Norway,Oppdal,Oppdal,2014,12,2014-12-01,40,50
Norway,Oppdal,Oppdal,2015,12,2015-12-01,27,31
Norway,Oppdal,Oppdal,2016,12,2016-12-01,42,44
Norway,Oppdal,Oppdal,2014,1,2014-01-01,15,29
Norway,Oppdal,Oppdal,2015,1,2015-01-01,54,78
Norway,Oppdal,Oppdal,2016,1,2016-01-01,39,40
Norway,Oppdal,Oppdal,2017,1,2017-01-01,40,60
Norway,Oppdal,Oppdal,2014,2,2014-02-01,15,30
Norway,Oppdal,Oppdal,2015,2,2015-02-01,40,60
Norway,Oppdal,Oppdal,2016,2,2016-02-01,39,50
Norway,Oppdal,Oppdal,2014,3,2014-03-01,21,48
Norway,Oppdal,Oppdal,2015,3,2015-03-01,32,60
Norway,Oppdal,Oppdal,2016,3,2016-03-01,43,91
Norway,Oppdal,Oppdal,2014,4,2014-04-01,19,39
Norway,Oppdal,Oppdal,2015,4,2015-04-01,17,34
Norway,Oppdal,Oppdal,2016,4,2016-04-01,14,41
Norway,Geilo,Geilo,2013,11,2013-11-01,22,26
Norway,Geilo,Geilo,2015,11,2015-11-01,11,28
Norway,Geilo,Geilo,2016,11,2016-11-01,54,69
Norway,Geilo,Geilo,2013,12,2013-12-01,29,40
Norway,Geilo,Geilo,2014,12,2014-12-01,95,95
Norway,Geilo,Geilo,2015,12,2015-12-01,54,67
Norway,Geilo,Geilo,2016,12,2016-12-01,68,75
Norway,Geilo,Geilo,2014,1,2014-01-01,57,72
Norway,Geilo,Geilo,2015,1,2015-01-01,83,87
Norway,Geilo,Geilo,2016,1,2016-01-01,59,70
Norway,Geilo,Geilo,2017,1,2017-01-01,40,65
Norway,Geilo,Geilo,2014,2,2014-02-01,75,105
Norway,Geilo,Geilo,2015,2,2015-02-01,90,90
Norway,Geilo,Geilo,2016,2,2016-02-01,60,70
Norway,Geilo,Geilo,2014,3,2014-03-01,80,103
Norway,Geilo,Geilo,2015,3,2015-03-01,72,77
Norway,Geilo,Geilo,2016,3,2016-03-01,65,68
Norway,Geilo,Geilo,2014,4,2014-04-01,55,69
Norway,Geilo,Geilo,2015,4,2015-04-01,40,43
Norway,Geilo,Geilo,2016,4,2016-04-01,31,39
Norway,Hemsedal,Hemsedal,2013,11,2013-11-01,18,32
Norway,Hemsedal,Hemsedal,2015,11,2015-11-01,3,7
Norway,Hemsedal,Hemsedal,2016,11,2016-11-01,30,35
Norway,Hemsedal,Hemsedal,2013,12,2013-12-01,23,55
Norway,Hemsedal,Hemsedal,2014,12,2014-12-01,76,76
Norway,Hemsedal,Hemsedal,2015,12,2015-12-01,26,44
Norway,Hemsedal,Hemsedal,2016,12,2016-12-01,25,25
Norway,Hemsedal,Hemsedal,2014,1,2014-01-01,109,121
Norway,Hemsedal,Hemsedal,2015,1,2015-01-01,89,94
Norway,Hemsedal,Hemsedal,2016,1,2016-01-01,74,74
Norway,Hemsedal,Hemsedal,2017,1,2017-01-01,25,25
Norway,Hemsedal,Hemsedal,2014,2,2014-02-01,165,171
Norway,Hemsedal,Hemsedal,2015,2,2015-02-01,104,118
Norway,Hemsedal,Hemsedal,2016,2,2016-02-01,105,105
Norway,Hemsedal,Hemsedal,2014,3,2014-03-01,162,180
Norway,Hemsedal,Hemsedal,2015,3,2015-03-01,98,102
Norway,Hemsedal,Hemsedal,2016,3,2016-03-01,124,124
Norway,Hemsedal,Hemsedal,2014,4,2014-04-01,144,171
Norway,Hemsedal,Hemsedal,2015,4,2015-04-01,95,95
Norway,Hemsedal,Hemsedal,2016,4,2016-04-01,95,95
Norway,Trysil,Trysil,2013,11,2013-11-01,5,5
Norway,Trysil,Trysil,2015,11,2015-11-01,2,7
Norway,Trysil,Trysil,2016,11,2016-11-01,35,35
Norway,Trysil,Trysil,2013,12,2013-12-01,35,35
Norway,Trysil,Trysil,2014,12,2014-12-01,60,60
Norway,Trysil,Trysil,2015,12,2015-12-01,11,15
Norway,Trysil,Trysil,2016,12,2016-12-01,40,40
Norway,Trysil,Trysil,2014,1,2014-01-01,89,119
Norway,Trysil,Trysil,2015,1,2015-01-01,93,93
Norway,Trysil,Trysil,2016,1,2016-01-01,38,38
Norway,Trysil,Trysil,2017,1,2017-01-01,46,46
Norway,Trysil,Trysil,2014,2,2014-02-01,145,172
Norway,Trysil,Trysil,2015,2,2015-02-01,123,123
Norway,Trysil,Trysil,2016,2,2016-02-01,63,63
Norway,Trysil,Trysil,2014,3,2014-03-01,160,185
Norway,Trysil,Trysil,2015,3,2015-03-01,134,134
Norway,Trysil,Trysil,2016,3,2016-03-01,96,96
Norway,Trysil,Trysil,2014,4,2014-04-01,79,157
Norway,Trysil,Trysil,2015,4,2015-04-01,119,119
Norway,Trysil,Trysil,2016,4,2016-04-01,60,60
Romania,Poiana-Brasov,Poiana Brasov,2013,11,2013-11-01,0,0
Romania,Poiana-Brasov,Poiana Brasov,2015,11,2015-11-01,0,0
Romania,Poiana-Brasov,Poiana Brasov,2016,11,2016-11-01,0,0
Romania,Poiana-Brasov,Poiana Brasov,2013,12,2013-12-01,7,17
Romania,Poiana-Brasov,Poiana Brasov,2014,12,2014-12-01,26,53
Romania,Poiana-Brasov,Poiana Brasov,2015,12,2015-12-01,7,16
Romania,Poiana-Brasov,Poiana Brasov,2016,12,2016-12-01,8,16
Romania,Poiana-Brasov,Poiana Brasov,2014,1,2014-01-01,14,33
Romania,Poiana-Brasov,Poiana Brasov,2015,1,2015-01-01,50,90
Romania,Poiana-Brasov,Poiana Brasov,2016,1,2016-01-01,11,34
Romania,Poiana-Brasov,Poiana Brasov,2017,1,2017-01-01,20,40
Romania,Poiana-Brasov,Poiana Brasov,2014,2,2014-02-01,20,42
Romania,Poiana-Brasov,Poiana Brasov,2015,2,2015-02-01,56,96
Romania,Poiana-Brasov,Poiana Brasov,2016,2,2016-02-01,20,40
Romania,Poiana-Brasov,Poiana Brasov,2014,3,2014-03-01,9,27
Romania,Poiana-Brasov,Poiana Brasov,2015,3,2015-03-01,54,93
Romania,Poiana-Brasov,Poiana Brasov,2016,3,2016-03-01,24,44
Romania,Poiana-Brasov,Poiana Brasov,2014,4,2014-04-01,1,7
Romania,Poiana-Brasov,Poiana Brasov,2015,4,2015-04-01,8,20
Romania,Poiana-Brasov,Poiana Brasov,2016,4,2016-04-01,2,5
Slovenia,Kranjska-Gora,Kranjska Gora,2013,11,2013-11-01,0,0
Slovenia,Kranjska-Gora,Kranjska Gora,2015,11,2015-11-01,2,7
Slovenia,Kranjska-Gora,Kranjska Gora,2016,11,2016-11-01,0,0
Slovenia,Kranjska-Gora,Kranjska Gora,2013,12,2013-12-01,9,33
Slovenia,Kranjska-Gora,Kranjska Gora,2014,12,2014-12-01,30,50
Slovenia,Kranjska-Gora,Kranjska Gora,2015,12,2015-12-01,17,36
Slovenia,Kranjska-Gora,Kranjska Gora,2016,12,2016-12-01,17,21
Slovenia,Kranjska-Gora,Kranjska Gora,2014,1,2014-01-01,11,33
Slovenia,Kranjska-Gora,Kranjska Gora,2015,1,2015-01-01,37,58
Slovenia,Kranjska-Gora,Kranjska Gora,2016,1,2016-01-01,35,64
Slovenia,Kranjska-Gora,Kranjska Gora,2017,1,2017-01-01,21,27
Slovenia,Kranjska-Gora,Kranjska Gora,2014,2,2014-02-01,62,98
Slovenia,Kranjska-Gora,Kranjska Gora,2015,2,2015-02-01,70,117
Slovenia,Kranjska-Gora,Kranjska Gora,2016,2,2016-02-01,45,70
Slovenia,Kranjska-Gora,Kranjska Gora,2014,3,2014-03-01,32,44
Slovenia,Kranjska-Gora,Kranjska Gora,2015,3,2015-03-01,33,72
Slovenia,Kranjska-Gora,Kranjska Gora,2016,3,2016-03-01,44,65
Slovenia,Kranjska-Gora,Kranjska Gora,2014,4,2014-04-01,0,0
Slovenia,Kranjska-Gora,Kranjska Gora,2015,4,2015-04-01,0,1
Slovenia,Kranjska-Gora,Kranjska Gora,2016,4,2016-04-01,0,0
Spain,Sierra-Nevada,Sierra Nevada,2013,11,2013-11-01,4,8
Spain,Sierra-Nevada,Sierra Nevada,2015,11,2015-11-01,1,3
Spain,Sierra-Nevada,Sierra Nevada,2016,11,2016-11-01,3,7
Spain,Sierra-Nevada,Sierra Nevada,2013,12,2013-12-01,20,47
Spain,Sierra-Nevada,Sierra Nevada,2014,12,2014-12-01,20,80
Spain,Sierra-Nevada,Sierra Nevada,2015,12,2015-12-01,20,40
Spain,Sierra-Nevada,Sierra Nevada,2016,12,2016-12-01,23,137
Spain,Sierra-Nevada,Sierra Nevada,2014,1,2014-01-01,28,127
Spain,Sierra-Nevada,Sierra Nevada,2015,1,2015-01-01,50,164
Spain,Sierra-Nevada,Sierra Nevada,2016,1,2016-01-01,16,33
Spain,Sierra-Nevada,Sierra Nevada,2017,1,2017-01-01,25,162
Spain,Sierra-Nevada,Sierra Nevada,2014,2,2014-02-01,40,200
Spain,Sierra-Nevada,Sierra Nevada,2015,2,2015-02-01,100,300
Spain,Sierra-Nevada,Sierra Nevada,2016,2,2016-02-01,24,59
Spain,Sierra-Nevada,Sierra Nevada,2014,3,2014-03-01,40,247
Spain,Sierra-Nevada,Sierra Nevada,2015,3,2015-03-01,100,300
Spain,Sierra-Nevada,Sierra Nevada,2016,3,2016-03-01,50,195
Spain,Sierra-Nevada,Sierra Nevada,2014,4,2014-04-01,39,235
Spain,Sierra-Nevada,Sierra Nevada,2015,4,2015-04-01,63,215
Spain,Sierra-Nevada,Sierra Nevada,2016,4,2016-04-01,43,183
Spain,Baqueira,Baqueira,2013,11,2013-11-01,26,37
Spain,Baqueira,Baqueira,2015,11,2015-11-01,9,18
Spain,Baqueira,Baqueira,2016,11,2016-11-01,0,4
Spain,Baqueira,Baqueira,2013,12,2013-12-01,131,181
Spain,Baqueira,Baqueira,2014,12,2014-12-01,75,150
Spain,Baqueira,Baqueira,2015,12,2015-12-01,38,78
Spain,Baqueira,Baqueira,2016,12,2016-12-01,5,25
Spain,Baqueira,Baqueira,2014,1,2014-01-01,144,206
Spain,Baqueira,Baqueira,2015,1,2015-01-01,65,140
Spain,Baqueira,Baqueira,2016,1,2016-01-01,53,102
Spain,Baqueira,Baqueira,2017,1,2017-01-01,10,30
Spain,Baqueira,Baqueira,2014,2,2014-02-01,209,298
Spain,Baqueira,Baqueira,2015,2,2015-02-01,219,315
Spain,Baqueira,Baqueira,2016,2,2016-02-01,75,146
Spain,Baqueira,Baqueira,2014,3,2014-03-01,171,333
Spain,Baqueira,Baqueira,2015,3,2015-03-01,246,374
Spain,Baqueira,Baqueira,2016,3,2016-03-01,128,220
Spain,Baqueira,Baqueira,2014,4,2014-04-01,73,196
Spain,Baqueira,Baqueira,2015,4,2015-04-01,41,88
Spain,Baqueira,Baqueira,2016,4,2016-04-01,31,58
Spain,Formigal,Formigal,2013,11,2013-11-01,3,5
Spain,Formigal,Formigal,2015,11,2015-11-01,5,11
Spain,Formigal,Formigal,2016,11,2016-11-01,0,0
Spain,Formigal,Formigal,2013,12,2013-12-01,44,82
Spain,Formigal,Formigal,2014,12,2014-12-01,50,70
Spain,Formigal,Formigal,2015,12,2015-12-01,17,40
Spain,Formigal,Formigal,2016,12,2016-12-01,4,68
Spain,Formigal,Formigal,2014,1,2014-01-01,83,167
Spain,Formigal,Formigal,2015,1,2015-01-01,25,76
Spain,Formigal,Formigal,2016,1,2016-01-01,23,80
Spain,Formigal,Formigal,2017,1,2017-01-01,5,75
Spain,Formigal,Formigal,2014,2,2014-02-01,123,258
Spain,Formigal,Formigal,2015,2,2015-02-01,123,276
Spain,Formigal,Formigal,2016,2,2016-02-01,24,110
Spain,Formigal,Formigal,2014,3,2014-03-01,121,308
Spain,Formigal,Formigal,2015,3,2015-03-01,132,278
Spain,Formigal,Formigal,2016,3,2016-03-01,101,212
Spain,Formigal,Formigal,2014,4,2014-04-01,47,191
Spain,Formigal,Formigal,2015,4,2015-04-01,16,78
Spain,Formigal,Formigal,2016,4,2016-04-01,15,74
Switzerland,Wengen,Wengen,2013,11,2013-11-01,0,0
Switzerland,Wengen,Wengen,2015,11,2015-11-01,14,24
Switzerland,Wengen,Wengen,2016,11,2016-11-01,0,15
Switzerland,Wengen,Wengen,2013,12,2013-12-01,20,58
Switzerland,Wengen,Wengen,2014,12,2014-12-01,20,57
Switzerland,Wengen,Wengen,2015,12,2015-12-01,7,35
Switzerland,Wengen,Wengen,2016,12,2016-12-01,0,28
Switzerland,Wengen,Wengen,2014,1,2014-01-01,31,98
Switzerland,Wengen,Wengen,2015,1,2015-01-01,15,68
Switzerland,Wengen,Wengen,2016,1,2016-01-01,14,64
Switzerland,Wengen,Wengen,2017,1,2017-01-01,4,36
Switzerland,Wengen,Wengen,2014,2,2014-02-01,47,124
Switzerland,Wengen,Wengen,2015,2,2015-02-01,37,102
Switzerland,Wengen,Wengen,2016,2,2016-02-01,21,99
Switzerland,Wengen,Wengen,2014,3,2014-03-01,30,134
Switzerland,Wengen,Wengen,2015,3,2015-03-01,17,113
Switzerland,Wengen,Wengen,2016,3,2016-03-01,21,116
Switzerland,Wengen,Wengen,2014,4,2014-04-01,0,66
Switzerland,Wengen,Wengen,2015,4,2015-04-01,0,93
Switzerland,Wengen,Wengen,2016,4,2016-04-01,0,56
Switzerland,Leysin,Leysin,2013,11,2013-11-01,0,0
Switzerland,Leysin,Leysin,2015,11,2015-11-01,17,21
Switzerland,Leysin,Leysin,2016,11,2016-11-01,0,0
Switzerland,Leysin,Leysin,2013,12,2013-12-01,14,20
Switzerland,Leysin,Leysin,2014,12,2014-12-01,50,55
Switzerland,Leysin,Leysin,2015,12,2015-12-01,17,48
Switzerland,Leysin,Leysin,2016,12,2016-12-01,0,9
Switzerland,Leysin,Leysin,2014,1,2014-01-01,49,87
Switzerland,Leysin,Leysin,2015,1,2015-01-01,18,45
Switzerland,Leysin,Leysin,2016,1,2016-01-01,40,91
Switzerland,Leysin,Leysin,2017,1,2017-01-01,2,32
Switzerland,Leysin,Leysin,2014,2,2014-02-01,90,156
Switzerland,Leysin,Leysin,2015,2,2015-02-01,76,136
Switzerland,Leysin,Leysin,2016,2,2016-02-01,65,140
Switzerland,Leysin,Leysin,2014,3,2014-03-01,47,154
Switzerland,Leysin,Leysin,2015,3,2015-03-01,19,122
Switzerland,Leysin,Leysin,2016,3,2016-03-01,85,217
Switzerland,Leysin,Leysin,2014,4,2014-04-01,0,80
Switzerland,Leysin,Leysin,2015,4,2015-04-01,0,36
Switzerland,Leysin,Leysin,2016,4,2016-04-01,5,46
Switzerland,Verbier,Verbier,2013,11,2013-11-01,7,62
Switzerland,Verbier,Verbier,2015,11,2015-11-01,15,30
Switzerland,Verbier,Verbier,2016,11,2016-11-01,13,109
Switzerland,Verbier,Verbier,2013,12,2013-12-01,19,94
Switzerland,Verbier,Verbier,2014,12,2014-12-01,31,95
Switzerland,Verbier,Verbier,2015,12,2015-12-01,5,61
Switzerland,Verbier,Verbier,2016,12,2016-12-01,8,78
Switzerland,Verbier,Verbier,2014,1,2014-01-01,41,126
Switzerland,Verbier,Verbier,2015,1,2015-01-01,20,104
Switzerland,Verbier,Verbier,2016,1,2016-01-01,22,139
Switzerland,Verbier,Verbier,2017,1,2017-01-01,13,80
Switzerland,Verbier,Verbier,2014,2,2014-02-01,60,156
Switzerland,Verbier,Verbier,2015,2,2015-02-01,47,178
Switzerland,Verbier,Verbier,2016,2,2016-02-01,35,212
Switzerland,Verbier,Verbier,2014,3,2014-03-01,57,178
Switzerland,Verbier,Verbier,2015,3,2015-03-01,23,215
Switzerland,Verbier,Verbier,2016,3,2016-03-01,35,246
Switzerland,Verbier,Verbier,2014,4,2014-04-01,10,156
Switzerland,Verbier,Verbier,2015,4,2015-04-01,2,235
Switzerland,Verbier,Verbier,2016,4,2016-04-01,18,180
Switzerland,Flims-Laax,Flims Laax,2013,11,2013-11-01,0,0
Switzerland,Flims-Laax,Flims Laax,2015,11,2015-11-01,5,50
Switzerland,Flims-Laax,Flims Laax,2016,11,2016-11-01,1,43
Switzerland,Flims-Laax,Flims Laax,2013,12,2013-12-01,15,81
Switzerland,Flims-Laax,Flims Laax,2014,12,2014-12-01,20,165
Switzerland,Flims-Laax,Flims Laax,2015,12,2015-12-01,0,75
Switzerland,Flims-Laax,Flims Laax,2016,12,2016-12-01,0,57
Switzerland,Flims-Laax,Flims Laax,2014,1,2014-01-01,23,136
Switzerland,Flims-Laax,Flims Laax,2015,1,2015-01-01,41,222
Switzerland,Flims-Laax,Flims Laax,2016,1,2016-01-01,20,160
Switzerland,Flims-Laax,Flims Laax,2017,1,2017-01-01,11,74
Switzerland,Flims-Laax,Flims Laax,2014,2,2014-02-01,36,153
Switzerland,Flims-Laax,Flims Laax,2015,2,2015-02-01,50,271
Switzerland,Flims-Laax,Flims Laax,2016,2,2016-02-01,25,224
Switzerland,Flims-Laax,Flims Laax,2014,3,2014-03-01,25,164
Switzerland,Flims-Laax,Flims Laax,2015,3,2015-03-01,22,309
Switzerland,Flims-Laax,Flims Laax,2016,3,2016-03-01,28,270
Switzerland,Flims-Laax,Flims Laax,2014,4,2014-04-01,1,113
Switzerland,Flims-Laax,Flims Laax,2015,4,2015-04-01,5,120
Switzerland,Flims-Laax,Flims Laax,2016,4,2016-04-01,3,76
Switzerland,Gstaad,Gstaad,2013,11,2013-11-01,0,166
Switzerland,Gstaad,Gstaad,2015,11,2015-11-01,6,52
Switzerland,Gstaad,Gstaad,2016,11,2016-11-01,8,113
Switzerland,Gstaad,Gstaad,2013,12,2013-12-01,7,237
Switzerland,Gstaad,Gstaad,2014,12,2014-12-01,40,171
Switzerland,Gstaad,Gstaad,2015,12,2015-12-01,6,85
Switzerland,Gstaad,Gstaad,2016,12,2016-12-01,0,70
Switzerland,Gstaad,Gstaad,2014,1,2014-01-01,18,207
Switzerland,Gstaad,Gstaad,2015,1,2015-01-01,21,166
Switzerland,Gstaad,Gstaad,2016,1,2016-01-01,33,176
Switzerland,Gstaad,Gstaad,2017,1,2017-01-01,3,85
Switzerland,Gstaad,Gstaad,2014,2,2014-02-01,57,254
Switzerland,Gstaad,Gstaad,2015,2,2015-02-01,67,234
Switzerland,Gstaad,Gstaad,2016,2,2016-02-01,37,249
Switzerland,Gstaad,Gstaad,2014,3,2014-03-01,23,267
Switzerland,Gstaad,Gstaad,2015,3,2015-03-01,21,247
Switzerland,Gstaad,Gstaad,2016,3,2016-03-01,27,290
Switzerland,Gstaad,Gstaad,2014,4,2014-04-01,0,245
Switzerland,Gstaad,Gstaad,2015,4,2015-04-01,0,265
Switzerland,Gstaad,Gstaad,2016,4,2016-04-01,1,80
Switzerland,Zermatt,Zermatt,2013,11,2013-11-01,15,185
Switzerland,Zermatt,Zermatt,2015,11,2015-11-01,5,138
Switzerland,Zermatt,Zermatt,2016,11,2016-11-01,7,106
Switzerland,Zermatt,Zermatt,2013,12,2013-12-01,35,197
Switzerland,Zermatt,Zermatt,2014,12,2014-12-01,6,95
Switzerland,Zermatt,Zermatt,2015,12,2015-12-01,3,128
Switzerland,Zermatt,Zermatt,2016,12,2016-12-01,0,105
Switzerland,Zermatt,Zermatt,2014,1,2014-01-01,57,249
Switzerland,Zermatt,Zermatt,2015,1,2015-01-01,9,176
Switzerland,Zermatt,Zermatt,2016,1,2016-01-01,20,165
Switzerland,Zermatt,Zermatt,2017,1,2017-01-01,0,106
Switzerland,Zermatt,Zermatt,2014,2,2014-02-01,64,306
Switzerland,Zermatt,Zermatt,2015,2,2015-02-01,22,239
Switzerland,Zermatt,Zermatt,2016,2,2016-02-01,25,197
Switzerland,Zermatt,Zermatt,2014,3,2014-03-01,41,285
Switzerland,Zermatt,Zermatt,2015,3,2015-03-01,6,259
Switzerland,Zermatt,Zermatt,2016,3,2016-03-01,29,239
Switzerland,Zermatt,Zermatt,2014,4,2014-04-01,5,206
Switzerland,Zermatt,Zermatt,2015,4,2015-04-01,0,267
Switzerland,Zermatt,Zermatt,2016,4,2016-04-01,3,219
Switzerland,Lenzerheide,Lenzerheide,2013,11,2013-11-01,0,0
Switzerland,Lenzerheide,Lenzerheide,2015,11,2015-11-01,5,29
Switzerland,Lenzerheide,Lenzerheide,2016,11,2016-11-01,0,0
Switzerland,Lenzerheide,Lenzerheide,2013,12,2013-12-01,13,43
Switzerland,Lenzerheide,Lenzerheide,2014,12,2014-12-01,23,63
Switzerland,Lenzerheide,Lenzerheide,2015,12,2015-12-01,6,35
Switzerland,Lenzerheide,Lenzerheide,2016,12,2016-12-01,0,12
Switzerland,Lenzerheide,Lenzerheide,2014,1,2014-01-01,49,79
Switzerland,Lenzerheide,Lenzerheide,2015,1,2015-01-01,44,109
Switzerland,Lenzerheide,Lenzerheide,2016,1,2016-01-01,20,56
Switzerland,Lenzerheide,Lenzerheide,2017,1,2017-01-01,3,11
Switzerland,Lenzerheide,Lenzerheide,2014,2,2014-02-01,72,93
Switzerland,Lenzerheide,Lenzerheide,2015,2,2015-02-01,55,131
Switzerland,Lenzerheide,Lenzerheide,2016,2,2016-02-01,48,105
Switzerland,Lenzerheide,Lenzerheide,2014,3,2014-03-01,85,107
Switzerland,Lenzerheide,Lenzerheide,2015,3,2015-03-01,52,131
Switzerland,Lenzerheide,Lenzerheide,2016,3,2016-03-01,69,167
Switzerland,Lenzerheide,Lenzerheide,2014,4,2014-04-01,48,62
Switzerland,Lenzerheide,Lenzerheide,2015,4,2015-04-01,11,31
Switzerland,Lenzerheide,Lenzerheide,2016,4,2016-04-01,9,14
Switzerland,Adelboden,Adelboden,2013,11,2013-11-01,0,0
Switzerland,Adelboden,Adelboden,2015,11,2015-11-01,16,30
Switzerland,Adelboden,Adelboden,2016,11,2016-11-01,0,14
Switzerland,Adelboden,Adelboden,2013,12,2013-12-01,18,43
Switzerland,Adelboden,Adelboden,2014,12,2014-12-01,31,62
Switzerland,Adelboden,Adelboden,2015,12,2015-12-01,6,49
Switzerland,Adelboden,Adelboden,2016,12,2016-12-01,0,13
Switzerland,Adelboden,Adelboden,2014,1,2014-01-01,29,64
Switzerland,Adelboden,Adelboden,2015,1,2015-01-01,18,65
Switzerland,Adelboden,Adelboden,2016,1,2016-01-01,27,74
Switzerland,Adelboden,Adelboden,2017,1,2017-01-01,11,40
Switzerland,Adelboden,Adelboden,2014,2,2014-02-01,47,80
Switzerland,Adelboden,Adelboden,2015,2,2015-02-01,40,124
Switzerland,Adelboden,Adelboden,2016,2,2016-02-01,17,77
Switzerland,Adelboden,Adelboden,2014,3,2014-03-01,27,116
Switzerland,Adelboden,Adelboden,2015,3,2015-03-01,18,102
Switzerland,Adelboden,Adelboden,2016,3,2016-03-01,16,79
Switzerland,Adelboden,Adelboden,2014,4,2014-04-01,0,46
Switzerland,Adelboden,Adelboden,2015,4,2015-04-01,0,76
Switzerland,Adelboden,Adelboden,2016,4,2016-04-01,2,39
Switzerland,Les-Diablerets,Les Diablerets,2013,11,2013-11-01,0,166
Switzerland,Les-Diablerets,Les Diablerets,2015,11,2015-11-01,13,52
Switzerland,Les-Diablerets,Les Diablerets,2016,11,2016-11-01,0,95
Switzerland,Les-Diablerets,Les Diablerets,2013,12,2013-12-01,12,235
Switzerland,Les-Diablerets,Les Diablerets,2014,12,2014-12-01,53,70
Switzerland,Les-Diablerets,Les Diablerets,2015,12,2015-12-01,34,52
Switzerland,Les-Diablerets,Les Diablerets,2016,12,2016-12-01,6,47
Switzerland,Les-Diablerets,Les Diablerets,2014,1,2014-01-01,32,79
Switzerland,Les-Diablerets,Les Diablerets,2015,1,2015-01-01,17,160
Switzerland,Les-Diablerets,Les Diablerets,2016,1,2016-01-01,32,76
Switzerland,Les-Diablerets,Les Diablerets,2017,1,2017-01-01,0,40
Switzerland,Les-Diablerets,Les Diablerets,2014,2,2014-02-01,76,122
Switzerland,Les-Diablerets,Les Diablerets,2015,2,2015-02-01,76,233
Switzerland,Les-Diablerets,Les Diablerets,2016,2,2016-02-01,48,110
